74,meeseeks,Tom,44138,44142,30,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,70876,70883,redBlue
23,meeseeks,Pinkay,6925,7031,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1346,1545,blue
12,meeseeks,Malia Obama,6927,6993,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1350,1474,red
24,meeseeks,Pinkay,7202,7233,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1866,1925,blue
0,meeseeks,Kcirrem,9403,9430,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,5992,6043,green
13,meeseeks,Malia Obama,9935,9966,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6991,7048,red
1,meeseeks,Kcirrem,11610,11688,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,10131,10278,green
2,meeseeks,Kcirrem,11746,11780,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,10387,10399,green
3,meeseeks,Kcirrem,11855,11904,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,10591,10682,green
4,meeseeks,Kcirrem,11945,11970,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,10760,10805,green
5,meeseeks,Kcirrem,15138,15148,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,16746,16765,green
6,meeseeks,Kcirrem,15167,15218,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,16799,16896,green
25,meeseeks,Pinkay,17434,17488,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,21050,21152,blue
14,meeseeks,Malia Obama,19193,19211,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,24348,24383,red
15,meeseeks,Malia Obama,19387,19419,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,24713,24772,red
16,meeseeks,Malia Obama,21919,21923,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,29459,29467,red
17,meeseeks,Malia Obama,25578,25643,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36322,36352,red
18,meeseeks,Malia Obama,25812,25825,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36759,36785,red
19,meeseeks,Malia Obama,25862,25874,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36853,36876,red
7,meeseeks,Kcirrem,26171,26175,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,37432,37440,green
8,meeseeks,Kcirrem,26181,26229,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,37452,37543,green
26,meeseeks,Pinkay,26270,26294,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,37618,37663,blue
27,meeseeks,Pinkay,26859,26934,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,38723,38863,blue
9,meeseeks,Kcirrem,31095,31140,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,46665,46751,green
10,meeseeks,Kcirrem,31143,31160,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,46755,46786,green
20,meeseeks,Malia Obama,31765,31808,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,47921,47948,red
21,meeseeks,Malia Obama,34478,34484,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,53008,53019,red
28,meeseeks,Pinkay,34726,34752,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,53475,53521,blue
29,meeseeks,Pinkay,34953,34963,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,53899,53918,blue
11,meeseeks,Kcirrem,35132,35138,43,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,54235,54247,green
30,meeseeks,Pinkay,37028,37061,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,57790,57851,blue
31,meeseeks,Pinkay,37115,37148,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,57953,58014,blue
32,meeseeks,Pinkay,37164,37173,43,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,58045,58061,blue
22,meeseeks,Malia Obama,37245,37266,43,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,58196,58204,red
0,Malia Obama,Step Papi,6941,6957,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1332,1362,blue
12,Malia Obama,i_eat_short_people_for_breakfast,9338,9398,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5826,5939,red
13,Malia Obama,i_eat_short_people_for_breakfast,9435,9550,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6009,6224,red
30,Malia Obama,meeseeks,9715,9762,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6533,6621,green
31,Malia Obama,meeseeks,9800,9837,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6692,6762,green
32,Malia Obama,meeseeks,9877,9894,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6836,6870,green
33,Malia Obama,meeseeks,9911,9930,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6900,6937,green
34,Malia Obama,meeseeks,9950,10068,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,6975,7196,green
35,Malia Obama,meeseeks,12243,12259,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11274,11304,green
14,Malia Obama,i_eat_short_people_for_breakfast,13997,14031,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,14562,14627,red
15,Malia Obama,i_eat_short_people_for_breakfast,16449,16515,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19160,19283,red
1,Malia Obama,Step Papi,16480,16503,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19218,19260,blue
2,Malia Obama,Step Papi,16509,16542,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19272,19334,blue
16,Malia Obama,i_eat_short_people_for_breakfast,16529,16536,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19311,19325,red
17,Malia Obama,i_eat_short_people_for_breakfast,17941,17985,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,21957,22041,red
36,Malia Obama,meeseeks,18113,18143,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,22280,22321,green
18,Malia Obama,i_eat_short_people_for_breakfast,21005,21116,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,27702,27911,red
3,Malia Obama,Step Papi,25148,25199,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35471,35565,blue
37,Malia Obama,meeseeks,25148,25205,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35471,35577,green
19,Malia Obama,i_eat_short_people_for_breakfast,25159,25192,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35491,35553,red
20,Malia Obama,i_eat_short_people_for_breakfast,25242,25248,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35647,35658,red
4,Malia Obama,Step Papi,25246,25283,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35655,35724,blue
21,Malia Obama,i_eat_short_people_for_breakfast,25259,25283,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35678,35724,red
38,Malia Obama,meeseeks,25279,25283,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35717,35724,green
39,Malia Obama,meeseeks,27173,27221,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39266,39357,green
5,Malia Obama,Step Papi,27345,27379,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39590,39642,blue
6,Malia Obama,Step Papi,27389,27409,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39672,39709,blue
22,Malia Obama,i_eat_short_people_for_breakfast,30461,30499,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,45432,45503,red
40,Malia Obama,meeseeks,31926,31945,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,48178,48185,green
7,Malia Obama,Step Papi,32657,32668,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,49550,49570,blue
8,Malia Obama,Step Papi,32680,32822,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,49593,49650,blue
23,Malia Obama,i_eat_short_people_for_breakfast,32696,32721,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,49624,49650,red
41,Malia Obama,meeseeks,33154,33208,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,50481,50582,green
24,Malia Obama,i_eat_short_people_for_breakfast,37103,37123,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,57886,57894,red
25,Malia Obama,i_eat_short_people_for_breakfast,37183,37274,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,58035,58207,red
42,Malia Obama,meeseeks,37356,37374,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,58361,58395,green
26,Malia Obama,i_eat_short_people_for_breakfast,38945,38993,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,61339,61429,red
9,Malia Obama,Step Papi,39197,39201,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,61813,61820,blue
27,Malia Obama,i_eat_short_people_for_breakfast,40843,40885,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,64898,64977,red
28,Malia Obama,i_eat_short_people_for_breakfast,40976,41062,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,65147,65194,red
43,Malia Obama,meeseeks,41117,41185,31,30,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,65412,65508,green
29,Malia Obama,i_eat_short_people_for_breakfast,41482,41530,31,24,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,66096,66186,red
10,Malia Obama,Step Papi,43380,43411,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,69655,69713,blue
11,Malia Obama,Step Papi,43569,43591,31,32,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,70010,70052,blue
24,Malia Obama,meeseeks,6925,6993,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1312,1440,green
10,Malia Obama,i_eat_short_people_for_breakfast,9923,9966,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6934,7015,red
25,Malia Obama,meeseeks,9933,9966,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6953,7015,green
6,Malia Obama,Step Papi,9937,9941,44,45,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6960,6968,blue
0,Malia Obama,Alfred,14798,14888,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,16075,16243,redBlue
11,Malia Obama,i_eat_short_people_for_breakfast,14876,14884,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,16221,16235,red
26,Malia Obama,meeseeks,19184,19218,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,24299,24328,green
27,Malia Obama,meeseeks,19393,19417,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,24690,24735,green
12,Malia Obama,i_eat_short_people_for_breakfast,20388,20395,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,26555,26569,red
13,Malia Obama,i_eat_short_people_for_breakfast,21626,21630,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,28878,28886,red
7,Malia Obama,Step Papi,21632,21692,44,45,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,28889,29000,blue
8,Malia Obama,Step Papi,21786,21800,44,45,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,29177,29204,blue
28,Malia Obama,meeseeks,21896,21922,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,29383,29432,green
29,Malia Obama,meeseeks,25582,25620,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36295,36326,green
1,Malia Obama,Alfred,25866,25874,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36827,36843,redBlue
30,Malia Obama,meeseeks,25868,25874,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,36831,36843,green
14,Malia Obama,i_eat_short_people_for_breakfast,29161,29220,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,43004,43116,red
2,Malia Obama,Alfred,29203,29236,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,43084,43145,redBlue
3,Malia Obama,Alfred,29247,29282,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,43167,43231,redBlue
4,Malia Obama,Alfred,29662,29719,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,43944,44052,redBlue
15,Malia Obama,i_eat_short_people_for_breakfast,30803,30837,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,46084,46103,red
16,Malia Obama,i_eat_short_people_for_breakfast,31201,31248,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,46829,46847,red
17,Malia Obama,i_eat_short_people_for_breakfast,31391,31410,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,47186,47222,red
31,Malia Obama,meeseeks,31761,31813,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,47880,47928,green
9,Malia Obama,Step Papi,31973,31986,44,45,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,48277,48303,blue
18,Malia Obama,i_eat_short_people_for_breakfast,33971,34043,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,52024,52159,red
19,Malia Obama,i_eat_short_people_for_breakfast,34126,34183,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,52314,52421,red
20,Malia Obama,i_eat_short_people_for_breakfast,34466,34484,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,52951,52986,red
32,Malia Obama,meeseeks,34474,34484,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,52968,52986,green
5,Malia Obama,Alfred,36637,36679,44,39,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,57022,57101,redBlue
33,Malia Obama,meeseeks,37242,37256,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,58157,58169,green
34,Malia Obama,meeseeks,37262,37268,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,58195,58206,green
35,Malia Obama,meeseeks,39235,39261,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,61894,61943,green
21,Malia Obama,i_eat_short_people_for_breakfast,42378,42400,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,67788,67828,red
22,Malia Obama,i_eat_short_people_for_breakfast,42450,42460,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,67922,67941,red
36,Malia Obama,meeseeks,42458,42501,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,67937,68018,green
23,Malia Obama,i_eat_short_people_for_breakfast,42478,42485,44,38,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,67975,67987,red
37,Malia Obama,meeseeks,42547,42622,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,68104,68244,green
38,Malia Obama,meeseeks,42680,42694,44,43,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,68354,68380,green
0,Step Papi,Kcirrem,6927,6985,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1150,1260,green
17,Step Papi,Malia Obama,6943,6957,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,1180,1206,red
1,Step Papi,Kcirrem,7971,8085,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,3108,3322,green
2,Step Papi,Kcirrem,9219,9233,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5449,5475,green
3,Step Papi,Kcirrem,9244,9264,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,5494,5532,green
34,Step Papi,Tom,11984,11996,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,10633,10654,redBlue
35,Step Papi,Tom,12015,12095,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,10691,10841,redBlue
36,Step Papi,Tom,12115,12212,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,10877,11060,redBlue
4,Step Papi,Kcirrem,12208,12274,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11052,11176,green
37,Step Papi,Tom,12267,12270,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,11165,11168,redBlue
29,Step Papi,Pinkay,14283,14342,32,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,14943,15055,blue
5,Step Papi,Kcirrem,14372,14430,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,15110,15170,green
38,Step Papi,Tom,14395,14425,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,15153,15170,redBlue
39,Step Papi,Tom,16484,16488,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19069,19076,redBlue
18,Step Papi,Malia Obama,16488,16492,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19076,19084,red
19,Step Papi,Malia Obama,16529,16543,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19155,19181,red
40,Step Papi,Tom,16551,16583,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19196,19226,redBlue
30,Step Papi,Pinkay,16623,16697,32,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19330,19416,blue
41,Step Papi,Tom,16623,16643,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,19330,19368,redBlue
42,Step Papi,Tom,18179,18232,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,22250,22348,redBlue
31,Step Papi,Pinkay,18269,18286,32,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,22418,22449,blue
6,Step Papi,Kcirrem,21333,21400,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,28162,28287,green
43,Step Papi,Tom,22470,22552,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,30293,30447,redBlue
32,Step Papi,Pinkay,22493,22552,32,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,30336,30447,blue
44,Step Papi,Tom,25103,25138,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35231,35295,redBlue
45,Step Papi,Tom,25154,25194,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35326,35401,redBlue
20,Step Papi,Malia Obama,25156,25198,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35330,35408,red
21,Step Papi,Malia Obama,25254,25283,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35514,35569,red
46,Step Papi,Tom,25258,25316,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35521,35631,redBlue
7,Step Papi,Kcirrem,25269,25329,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35541,35655,green
8,Step Papi,Kcirrem,25363,25403,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35718,35779,green
9,Step Papi,Kcirrem,25406,25413,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35799,35812,green
47,Step Papi,Tom,25492,25558,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35960,36084,redBlue
33,Step Papi,Pinkay,25494,25558,32,33,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,35964,36084,blue
22,Step Papi,Malia Obama,27315,27341,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39378,39427,red
23,Step Papi,Malia Obama,27347,27410,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39437,39479,red
24,Step Papi,Malia Obama,27493,27518,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,39711,39759,red
10,Step Papi,Kcirrem,28265,28288,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,41160,41203,green
11,Step Papi,Kcirrem,28304,28378,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,41232,41271,green
25,Step Papi,Malia Obama,32658,32822,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,49397,49417,red
48,Step Papi,Tom,36380,36507,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,56374,56614,redBlue
49,Step Papi,Tom,38551,38650,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,60445,60631,redBlue
12,Step Papi,Kcirrem,39130,39202,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,61531,61655,green
26,Step Papi,Malia Obama,39150,39202,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,61568,61655,red
50,Step Papi,Tom,40870,40908,32,34,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,64794,64865,redBlue
13,Step Papi,Kcirrem,40936,41126,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,64918,65047,green
14,Step Papi,Kcirrem,41148,41190,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,65314,65378,green
15,Step Papi,Kcirrem,43381,43388,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,69502,69514,green
27,Step Papi,Malia Obama,43385,43406,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,69509,69548,red
16,Step Papi,Kcirrem,43433,43438,32,29,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,69599,69609,green
28,Step Papi,Malia Obama,43574,43590,32,31,merrick_kingston_matt_gabe_rory_durst_9_20_21_no_hacks.dem,0,69863,69894,red
0,Step Papi,Kcirrem,7041,7097,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1546,1650,green
1,Step Papi,Kcirrem,7133,7214,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1718,1870,green
2,Step Papi,Kcirrem,7256,7266,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,1948,1967,green
3,Step Papi,Kcirrem,7305,7313,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2041,2056,green
4,Step Papi,Kcirrem,7327,7335,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2082,2097,green
5,Step Papi,Kcirrem,7529,7539,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2460,2479,green
6,Step Papi,Kcirrem,7588,7621,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2571,2633,green
30,Step Papi,Pinkay,7625,7655,45,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2641,2696,blue
7,Step Papi,Kcirrem,7664,7720,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2715,2819,green
31,Step Papi,Pinkay,7748,7754,45,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2872,2883,blue
8,Step Papi,Kcirrem,7754,7810,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2883,2987,green
32,Step Papi,Pinkay,7782,7810,45,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,2934,2987,blue
9,Step Papi,Kcirrem,9178,9190,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,5553,5575,green
25,Step Papi,Malia Obama,9572,9577,45,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6290,6301,red
33,Step Papi,Pinkay,9708,9725,45,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6545,6578,blue
26,Step Papi,Malia Obama,9791,9810,45,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6702,6737,red
27,Step Papi,Malia Obama,9929,9940,45,44,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,6960,6982,red
34,Step Papi,Pinkay,12502,12524,45,46,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,11786,11826,blue
10,Step Papi,Kcirrem,17377,17393,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,20928,20957,green
11,Step Papi,Kcirrem,17515,17537,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,21187,21227,green
12,Step Papi,Kcirrem,17583,17606,45,42,merrick_kingston_matt_gabe_rory_durst_9_20_21_wallhacks_2.dem,1,21315,21358,green
